,FLIPPABLE,MLSNUM,SOLDPRICE,DOM,ZIP,BEDS,BATHS,SQFT,AGE,LOTSIZE,GARAGE,PROPTYPE_CAT,STYLE_CAT,ZIP_CAT,SOLDDATE_CAT,IMAGES
114225,False,72058373,290000.0,20,,2,1.0,1005,128,,0,0,58,312,736240,4
114228,False,72061490,154900.0,19,,3,1.0,1656,118,,1,0,6,364,736240,9
114229,False,72061676,1480000.0,101,,5,4.5,3675,79,,2,0,3,82,736240,6
114232,False,72068536,130950.0,17,,3,1.0,1576,138,,0,0,1,312,736240,3
114233,False,71714400,165000.0,749,,4,2.0,2786,45,,0,0,7,303,736241,4
114238,False,71914077,1400000.0,256,,4,3.0,2087,61,,0,0,1,120,736241,3
114242,False,71970913,85000.0,101,,3,1.0,960,73,,2,0,6,381,736241,4
114246,False,71986691,380000.0,140,,5,1.5,2492,118,,2,0,3,186,736241,3
114249,False,71993479,443000.0,119,,3,2.5,1925,92,,0,0,72,236,736241,3
114251,False,71995324,1385000.0,79,,4,3.0,3242,77,,1,0,1,81,736241,2
114254,False,71997038,314000.0,95,,3,1.5,2706,33,,5,0,3,271,736241,4
114255,False,71999593,129900.0,131,,2,1.0,1040,44,,0,0,12,386,736241,3
114256,False,72004440,447500.0,66,,3,2.0,1862,24,,0,0,1,261,736241,3
114259,False,72005871,1015000.0,118,,4,3.5,5557,32,,2,0,10,248,736241,4
114260,False,72006085,562900.0,87,,4,2.5,3304,33,,3,0,3,313,736241,3
114261,False,72007619,375000.0,76,,2,1.5,962,78,,0,0,6,44,736241,3
114262,False,72008691,310000.0,6,,3,1.5,1294,63,,1,0,43,40,736241,5
114264,False,72010119,214000.0,115,,2,1.0,1574,118,,0,0,3,295,736241,4
114268,False,72017787,160000.0,57,,3,1.0,1390,128,,0,0,14,381,736241,3
114271,False,72021454,419900.0,46,,3,1.5,1392,108,,1,0,3,295,736241,5
114272,False,72025318,365000.0,88,,3,1.5,1625,21,,0,0,9,298,736241,2
114273,False,72025454,218000.0,72,,2,1.5,988,34,,0,0,74,111,736241,1
114274,False,72026165,654900.0,41,,4,4.0,3344,19,,3,0,3,213,736241,4
114276,False,72027094,260000.0,40,,2,1.0,1566,93,,2,0,2,198,736241,4
114277,False,72027597,590000.0,69,,6,2.0,2700,118,,2,0,15,74,736241,4
114279,False,72028389,1138500.0,82,,4,2.5,3078,175,,2,0,110,88,736241,4
114280,False,72028712,390000.0,29,,3,1.5,1152,78,,0,0,1,216,736241,3
114282,False,72030157,250000.0,51,,3,1.0,1029,132,,1,0,3,285,736241,7
114283,False,72031173,375000.0,34,,4,1.5,1724,56,,0,0,3,292,736241,2
114284,False,72032036,86000.0,59,,3,2.0,1437,88,,1,0,1,318,736241,2
114288,False,72037201,241000.0,29,,3,1.5,1176,68,,0,0,1,284,736241,3
114289,False,72037457,143500.0,6,,2,1.0,960,40,,0,0,6,381,736241,4
114294,False,72040602,303500.0,56,,3,1.5,1223,118,,0,0,3,246,736241,5
114300,False,72044222,284000.0,28,,4,1.5,2400,118,,0,0,3,288,736241,7
114303,False,72045663,381000.0,26,,3,1.5,1800,92,,0,0,3,213,736241,3
114304,False,72045953,905000.0,14,,4,2.5,2702,46,,2,0,3,248,736241,4
114305,False,72046055,315000.0,54,,4,2.0,2000,97,,1,0,3,202,736241,3
114308,False,72047588,464900.0,26,,3,2.5,2140,3,,2,0,3,195,736241,7
114309,False,72048076,530000.0,17,,3,1.5,1996,73,,1,0,1,241,736241,7
114310,False,72048796,281000.0,13,,4,1.5,2065,116,,1,0,3,201,736241,8
114311,False,72048863,788000.0,17,,4,2.5,3186,18,,3,0,3,298,736241,4
114316,False,72051473,660000.0,11,,3,1.5,1254,59,,1,0,10,89,736241,3
114317,False,72051708,272000.0,26,,3,2.0,1560,33,,0,0,1,236,736241,4
114318,False,72051763,235000.0,6,,3,2.0,1250,83,,2,0,1,368,736241,4
114320,False,72052416,390000.0,38,,3,2.5,2212,88,,2,0,1,183,736241,1
114321,False,72053354,245000.0,45,,3,1.0,1348,66,,1,0,1,557,736241,7
114324,False,72053750,210000.0,16,,2,1.0,1096,118,,0,0,3,261,736241,3
114326,False,72054486,460000.0,20,,3,1.5,1400,89,,1,0,3,9,736241,1
114329,False,72055309,250000.0,114,,3,1.0,864,70,,2,0,6,209,736241,1
114330,False,72055621,899900.0,385,,4,3.5,3463,3,,2,0,3,87,736241,3
114337,False,72064312,262000.0,4,,2,1.0,969,98,,0,0,62,280,736241,4
114341,False,71814702,4225000.0,539,,5,6.0,8329,3,,3,0,3,83,736242,1
114345,False,71881079,255700.0,247,,4,1.0,1330,98,,0,0,3,2,736242,3
114346,False,71929634,110000.0,267,,1,1.0,624,70,,0,0,1,344,736242,4
114349,False,71952723,1362000.0,197,,4,3.5,3831,57,,2,0,35,39,736242,7
114350,False,71958980,506375.0,170,,3,2.5,2082,2,,2,0,3,69,736242,1
114352,False,71962946,679200.0,191,,4,3.5,3442,2,,2,0,3,317,736242,1
114353,False,71965600,1420000.0,476,,5,3.5,3490,46,,2,0,33,82,736242,3
114355,False,71971655,741000.0,142,,5,3.5,5988,18,,3,0,3,552,736242,2
114360,False,71987547,64900.0,126,,3,1.0,1296,123,,1,0,3,369,736242,3
114361,False,71991365,208000.0,109,,2,1.0,916,108,,1,0,2,208,736242,1
114362,False,71991416,280000.0,43,,3,1.0,1040,63,,2,0,6,295,736242,4
114363,False,71991604,478000.0,118,,4,4.0,3550,15,,2,0,12,354,736242,8
114364,False,71995166,2800000.0,150,,5,4.5,4689,23,,3,0,3,232,736242,4
114366,False,72004091,539000.0,82,,4,2.5,2247,35,,2,0,3,257,736242,1
114367,False,72004239,185000.0,94,,3,2.0,1628,59,,1,0,6,381,736242,3
114369,False,72004534,875000.0,111,,4,3.0,3778,24,,2,0,3,75,736242,4
114371,False,72007834,655000.0,64,,4,3.0,2660,53,,2,0,12,293,736242,3
114373,False,72010767,344900.0,101,,3,2.5,1820,2,,0,0,147,201,736242,4
114378,False,72014280,450000.0,114,,4,2.5,2600,44,,1,0,7,317,736242,3
114379,False,72015173,464100.0,75,,3,1.5,1543,118,,1,0,3,215,736242,6
114382,False,72016126,292000.0,98,,3,2.0,1428,37,,0,0,1,141,736242,2
114385,False,72017223,265000.0,60,,3,2.5,1696,30,,1,0,3,344,736242,4
114386,False,72019025,480000.0,20,,4,2.5,2897,14,,2,0,3,294,736242,4
114387,False,72020091,381500.0,92,,2,1.0,1252,78,,2,0,6,248,736242,2
114389,False,72023424,2525000.0,47,,5,4.5,6550,2,,3,0,3,67,736242,4
114391,False,72026630,780000.0,66,,4,3.5,3271,50,,2,0,22,85,736242,4
114392,False,72026850,475000.0,65,,3,1.5,1980,68,,0,0,1,240,736242,3
114394,False,72027805,305000.0,40,,5,3.0,2732,46,,1,0,6,383,736242,5
114396,False,72028675,330000.0,85,,3,2.0,1088,48,,1,0,7,95,736242,4
114398,False,72029569,228800.0,40,,3,1.0,1297,118,,0,0,3,286,736242,3
114399,False,72030055,170500.0,35,,3,1.0,934,92,,2,0,2,190,736242,2
114401,False,72030859,429000.0,21,,3,2.0,1474,3,,2,0,6,284,736242,2
114406,False,72034332,1237500.0,28,,4,3.5,4319,7,,3,0,3,85,736242,3
114409,False,72037694,731000.0,34,,4,2.0,2402,118,,0,0,1160,163,736242,3
114410,False,72037768,340000.0,85,,3,2.0,2000,57,,0,0,43,251,736242,6
114411,False,72038290,740000.0,42,,3,2.5,2017,31,,2,0,168,257,736242,7
114415,False,72041785,375300.0,20,,3,1.5,1954,66,,1,0,1,253,736242,5
114418,False,72043971,364000.0,55,,3,1.5,2016,21,,1,0,3,273,736242,3
114420,False,72044024,503100.0,320,,3,2.5,2094,47,,0,0,3,104,736242,4
114422,False,72044577,360000.0,21,,3,1.5,1802,25,,1,0,42,285,736242,7
114423,False,72045210,385000.0,43,,3,2.0,1860,58,,1,0,6,295,736242,2
114425,False,72045366,470000.0,23,,4,2.5,2052,39,,2,0,3,95,736242,5
114426,False,72046188,290000.0,31,,4,1.0,1576,118,,1,0,6,254,736242,3
114427,False,72046638,317000.0,31,,3,1.0,1670,56,,2,0,6,375,736242,2
114431,False,72048920,251000.0,19,,4,1.5,1284,57,,1,0,6,370,736242,3
114432,False,72050243,230000.0,4,,2,1.0,1302,78,,0,0,1,284,736242,2
114433,False,72050432,273000.0,15,,3,2.0,1270,6,,2,0,43,345,736242,1
114434,False,72051393,645000.0,179,,4,4.0,4984,14,,3,0,3,50,736242,4
114435,False,72051932,312000.0,19,,3,1.5,1488,10,,0,0,3,37,736242,3
114436,False,72052159,435000.0,19,,2,2.0,1373,68,,0,0,3,241,736242,4
114438,False,72053486,295000.0,21,,3,2.0,2158,29,,2,0,3,368,736242,1
114442,False,72054375,500000.0,6,,3,1.0,1504,73,,0,0,6,63,736242,3
114443,False,72054749,350000.0,6,,4,2.5,2123,108,,0,0,3,245,736242,4
114444,False,72055152,415000.0,20,,4,2.0,2184,60,,0,0,1,292,736242,5
114445,False,72055214,305000.0,5,,2,1.0,1039,66,,0,0,1,290,736242,3
114446,False,72055330,341500.0,2,,3,1.5,1128,61,,1,0,6,70,736242,3
114447,False,72056869,350000.0,18,,3,1.5,1340,40,,0,0,3,210,736242,3
114448,False,72061809,120000.0,20,,3,2.0,1170,49,,1,0,7,370,736242,6
114449,False,72062696,495000.0,14,,3,2.5,1482,128,,0,0,3,217,736242,8
114450,False,72068086,320000.0,2,,3,1.5,1473,70,,1,0,6,68,736242,4
114452,False,71866655,285000.0,301,,3,2.0,1400,3,,2,0,43,343,736243,1
114455,False,71926472,150000.0,30,,3,1.0,1814,98,,2,0,3,94,736243,2
114456,False,71928102,125000.0,36,,3,1.0,1312,78,,1,0,2,95,736243,3
114460,False,71948128,454550.0,105,,5,3.5,4292,26,,2,0,3,98,736243,2
114464,False,71967504,292000.0,290,,3,2.0,1300,128,,1,0,58,92,736243,4
114467,False,71979690,580000.0,170,,2,2.5,2918,28,,2,0,72,117,736243,10
114469,False,71987197,860000.0,147,,4,3.5,3638,61,,2,0,3,75,736243,6
114471,False,71992216,225900.0,139,,2,1.0,718,88,,0,0,29,167,736243,1
114472,False,71994981,385900.0,122,,4,2.5,1736,54,,1,0,43,315,736243,5
114473,False,71995006,370000.0,122,,3,1.0,1500,80,,0,0,3,230,736243,2
114474,False,71995201,274000.0,42,,5,2.0,1600,93,,0,0,3,202,736243,5
114475,False,72000247,570000.0,105,,4,3.5,3560,21,,2,0,3,46,736243,5
114481,False,72012432,565000.0,97,,3,3.0,4099,39,,2,0,12,70,736243,2
114482,False,72014511,620000.0,98,,4,2.5,3372,16,,3,0,3,355,736243,7
114485,False,72017208,1055000.0,111,,6,3.5,3560,108,,1,0,3,221,736243,6
114487,False,72019365,193000.0,48,,3,1.5,1080,65,,0,0,6,317,736243,2
114488,False,72021371,160000.0,78,,3,2.0,1751,118,,2,0,3,300,736243,3
114489,False,72023200,865000.0,73,,4,3.5,3764,25,,3,0,3,239,736243,4
114490,False,72023415,455000.0,48,,4,2.5,2634,2,,2,0,3,352,736243,3
114491,False,72025246,415000.0,36,,3,2.0,1337,218,,0,0,1,165,736243,3
114492,False,72025936,165000.0,46,,3,2.0,1658,98,,2,0,3,571,736243,3
114493,False,72026947,230000.0,41,,2,1.0,594,58,,0,0,29,167,736243,2
114494,False,72027499,810000.0,84,,4,2.0,2025,101,,2,0,72,91,736243,3
114499,False,72029990,183000.0,12,,2,1.0,1034,72,,0,0,6,250,736243,3
114500,False,72031503,399000.0,48,,3,1.5,1800,62,,2,0,10,221,736243,3
114501,False,72031678,265000.0,32,,3,1.0,1183,68,,1,0,1,283,736243,4
114502,False,72031831,659000.0,25,,3,2.0,2090,31,,2,0,10,241,736243,2
114503,False,72033094,284000.0,54,,3,2.5,2058,14,,2,0,3,369,736243,8
114504,False,72033109,355000.0,55,,3,2.5,1728,25,,2,0,3,94,736243,4
114509,False,72035088,297000.0,352,,4,2.0,2025,111,,4,0,3,372,736243,5
114512,False,72037235,830000.0,39,,3,1.5,1830,77,,1,0,3,67,736243,6
114513,False,72039120,834000.0,33,,4,2.5,3766,2,,2,0,3,256,736243,5
114517,False,72042768,732500.0,36,,4,3.5,4041,12,,7,0,12,505,736243,5
114519,False,72043129,289900.0,8,,5,2.0,2103,43,,0,0,52,178,736243,3
114520,False,72043198,498000.0,21,,3,2.0,1468,78,,1,0,6,28,736243,1
114521,False,72043327,362000.0,23,,3,1.5,1558,68,,0,0,7,0,736243,3
114522,False,72043713,1200000.0,13,,4,2.0,3064,45,,2,0,212,253,736243,3
114526,False,72046017,115000.0,74,,2,1.0,553,78,,0,0,29,146,736243,4
114528,False,72047198,254900.0,14,,3,1.0,1481,67,,0,0,1,170,736243,3
114529,False,72047222,441500.0,30,,4,2.0,1496,51,,0,0,3,290,736243,3
114532,False,72047738,1085000.0,6,,3,2.5,2547,108,,1,0,3,55,736243,6
114535,False,72048386,425000.0,20,,3,2.0,1437,56,,1,0,1,316,736243,3
114537,False,72050180,424000.0,9,,4,2.5,1824,24,,2,0,3,189,736243,5
114540,False,72051045,342000.0,17,,4,1.5,1899,61,,0,0,6,70,736243,4
114542,False,72051639,358000.0,23,,3,1.5,1478,55,,1,0,7,73,736243,3
114543,False,72051759,653000.0,21,,4,2.5,3200,3,,2,0,3,230,736243,3
114544,False,72052216,396000.0,19,,2,1.0,1364,12,,2,0,6,291,736243,4
114545,False,72052233,249900.0,21,,4,2.0,1490,124,,0,0,1,170,736243,5
114546,False,72052348,471800.0,4,,3,1.0,1875,63,,1,0,6,242,736243,3
114547,False,72053071,540000.0,27,,4,2.5,2500,48,,0,0,3,27,736243,6
114548,False,72053072,386000.0,18,,4,2.0,1804,71,,2,0,0,545,736243,8
114552,False,72055286,836000.0,20,,4,3.0,2752,33,,2,0,464,79,736243,6
114553,False,72055364,599900.0,17,,3,3.0,3028,53,,2,0,7,221,736243,2
114556,False,72055962,325000.0,27,,3,1.5,1102,48,,0,0,6,124,736243,3
114557,False,72056471,247000.0,4,,3,1.5,2255,31,,0,0,1,693,736243,3
114558,False,72057423,450000.0,17,,3,1.5,2095,54,,0,0,10,87,736243,3
114559,False,72057791,469900.0,17,,2,3.0,1880,70,,3,0,6,229,736243,8
114562,False,72066400,230855.0,15,,1,1.0,1379,82,,1,0,6,542,736243,3
114563,False,71784297,374858.7,496,,3,2.5,1944,2,,2,0,3,364,736244,1
114564,False,71800848,1870000.0,565,,5,6.0,7085,3,,3,0,3,89,736244,3
114566,False,71864647,795000.0,402,,5,4.5,3742,3,,2,0,3,317,736244,3
114567,False,71870769,262000.0,411,,3,3.0,1293,41,,2,0,7,319,736244,4
114568,False,71891270,134000.0,281,,3,1.0,1152,79,,1,0,1,714,736244,3
114572,False,71915765,270750.0,298,,3,1.5,1372,36,,0,0,3,294,736244,3
114573,False,71929846,650000.0,253,,4,2.5,3440,22,,2,0,3,80,736244,3
114575,False,71930491,439000.0,286,,4,3.5,2822,23,,2,0,3,165,736244,3
114576,False,71936429,268865.0,183,,3,2.5,2400,2,,2,0,3,302,736244,2
114580,False,71949310,99000.0,70,,2,1.0,1380,88,,1,0,2,369,736244,3
114582,False,71964157,259000.0,156,,3,2.0,1488,34,,0,0,1,128,736244,4
114584,False,71965259,563300.0,119,,4,3.0,2754,60,,2,0,10,77,736244,7
114589,False,71974485,169900.0,201,,3,1.0,1288,47,,1,0,43,45,736244,1
114590,False,71976713,380000.0,46,,3,2.0,1784,133,,1,0,3,12,736244,6
114593,False,71980548,667500.0,154,,5,3.0,2956,63,,2,0,3,75,736244,3
114594,False,71980652,299900.0,146,,3,2.0,1700,2,,2,0,6,793,736244,4
114598,False,71983556,360000.0,28,,4,2.0,1815,61,,2,0,10,255,736244,1
114599,False,71986176,150000.0,113,,2,1.0,672,68,,0,0,6,230,736244,3
114602,False,71988964,275000.0,166,,2,1.0,1365,228,,1,0,14,173,736244,3
114604,False,71989557,305000.0,139,,3,1.0,1152,50,,2,0,6,366,736244,4
114606,False,71990693,350000.0,106,,5,2.0,2291,118,,1,0,3,3,736244,3
114607,False,71990765,362500.0,161,,4,1.5,2687,98,,2,0,3,94,736244,5
114608,False,71990771,285000.0,402,,4,3.0,2360,22,,0,0,3,326,736244,2
114610,False,71993792,494900.0,29,,4,2.5,2450,2,,2,0,3,285,736244,3
114613,False,71995799,300000.0,100,,3,1.5,1603,72,,0,0,1,225,736244,3
114615,False,71997307,120000.0,144,,1,1.0,720,88,,0,0,2,94,736244,7
114616,False,71997544,432000.0,93,,4,2.5,2300,2,,2,0,3,352,736244,4
114618,False,71998095,588000.0,102,,3,2.0,1573,204,,2,0,1,173,736244,3
114619,False,71999296,949000.0,133,,4,2.5,3524,14,,2,0,1,260,736244,5
114620,False,71999639,1499000.0,135,,3,3.5,1957,145,,0,0,29,627,736244,4
114623,False,72002231,425000.0,18,,4,2.0,3551,45,,2,0,12,236,736244,3
114626,False,72003755,310000.0,95,,3,2.0,2348,41,,0,0,1,164,736244,7
114627,False,72004225,339900.0,115,,4,3.0,3009,31,,0,0,1,375,736244,3
114628,False,72004232,461000.0,49,,3,2.5,3566,42,,2,0,3,519,736244,3
114629,False,72004234,327000.0,109,,3,2.0,1915,33,,0,0,1,128,736244,3
114630,False,72004449,284000.0,131,,4,4.0,2336,20,,2,0,12,673,736244,2
114631,False,72004555,365000.0,111,,3,2.0,1874,18,,1,0,6,128,736244,2
114632,False,72005364,315000.0,227,,2,1.5,1658,31,,0,0,3,237,736244,5
114634,False,72005512,380000.0,132,,3,2.5,1770,19,,1,0,72,153,736244,8
114637,False,72006966,335000.0,95,,4,2.0,1514,48,,2,0,1,188,736244,4
114639,False,72007249,450000.0,107,,3,2.0,1258,88,,0,0,15,146,736244,6
114641,False,72010028,430000.0,98,,3,2.0,1800,4,,2,0,21,354,736244,4
114643,False,72011873,355555.0,97,,3,2.0,1998,30,,2,0,1114,95,736244,3
114647,False,72015331,340111.0,62,,2,1.0,784,105,,0,0,2,217,736244,3
114649,False,72016058,305000.0,93,,4,2.5,2584,75,,2,0,22,829,736244,6
114651,False,72016832,365000.0,102,,3,2.0,2168,40,,2,0,43,312,736244,1
114652,False,72017362,289000.0,68,,3,2.0,1580,16,,0,0,699,201,736244,7
114654,False,72018494,188500.0,65,,2,1.5,1178,80,,2,0,3,368,736244,7
114655,False,72018560,334900.0,53,,3,2.0,1621,29,,1,0,7,190,736244,4
114657,False,72020266,555000.0,81,,4,2.5,3720,33,,2,0,22,317,736244,10
114658,False,72020693,532000.0,73,,4,2.5,2885,98,,0,0,3,0,736244,3
114659,False,72020758,1746000.0,86,,5,5.0,4966,2,,2,0,3,88,736244,3
114661,False,72021162,913800.0,53,,5,4.0,5226,46,,2,0,3,278,736244,2
114663,False,72021484,205000.0,109,,3,2.0,1528,33,,0,0,7,576,736244,3
114664,False,72021527,385000.0,31,,4,2.0,1896,18,,0,0,3,187,736244,4
114666,False,72022074,792310.0,12,,3,2.5,2302,2,,1,0,1161,111,736244,7
114669,False,72023133,315000.0,61,,3,1.5,1672,42,,1,0,7,202,736244,2
114670,False,72023591,525000.0,56,,3,2.0,1732,49,,1,0,12,293,736244,3
114672,False,72024485,600000.0,68,,4,2.5,2672,52,,2,0,6,102,736244,3
114674,False,72024848,140000.0,24,,3,1.0,1300,8,,1,0,43,386,736244,3
114675,False,72025625,266000.0,70,,3,2.0,1338,8,,2,0,43,343,736244,3
114676,False,72025673,331000.0,74,,3,1.5,2472,18,,1,0,59,284,736244,3
114677,False,72025712,125995.0,148,,3,2.0,1656,87,,2,0,6,370,736244,4
114678,False,72026030,1050000.0,74,,4,3.5,3154,16,,2,0,3,88,736244,6
114681,False,72027368,475000.0,70,,4,2.5,2578,20,,2,0,3,313,736244,2
114684,False,72028106,1900000.0,43,,4,5.5,5722,2,,2,0,3,91,736244,7
114687,False,72029096,300000.0,53,,4,2.0,1940,46,,2,0,3,531,736244,6
114688,False,72029258,230000.0,25,,3,1.0,1524,43,,0,0,6,343,736244,1
114691,False,72029928,245000.0,47,,3,2.0,2010,55,,1,0,43,300,736244,4
114693,False,72031229,291500.0,24,,3,1.5,1632,46,,1,0,43,357,736244,3
114696,False,72032184,299000.0,32,,3,1.0,1124,93,,1,0,3,284,736244,3
114698,False,72032757,375000.0,66,,3,2.0,1926,32,,2,0,1,194,736244,2
114699,False,72032842,329000.0,47,,2,1.0,1869,118,,0,0,2,274,736244,3
114701,False,72033178,314000.0,76,,3,1.5,1100,2,,0,0,6,271,736244,3
114702,False,72033323,265000.0,19,,3,2.0,1581,118,,0,0,3,274,736244,2
114703,False,72033662,292500.0,76,,4,3.0,1752,72,,1,0,1,245,736244,3
114704,False,72033881,276000.0,27,,3,1.5,1616,40,,2,0,43,632,736244,5
114706,False,72034407,359900.0,39,,5,2.5,2688,151,,2,0,37,348,736244,6
114707,False,72034635,495000.0,68,,3,2.5,2906,24,,2,0,3,362,736244,3
114708,False,72034663,435000.0,33,,3,2.0,1684,28,,2,0,6,213,736244,1
114709,False,72034932,610500.0,48,,3,3.0,2600,49,,5,0,7,239,736244,3
114711,False,72035272,366000.0,50,,3,1.5,1610,42,,0,0,52,203,736244,8
114715,False,72035738,98000.0,30,,2,1.0,846,88,,0,0,6,386,736244,1
114721,False,72037663,492000.0,53,,3,2.0,1752,88,,0,0,62,223,736244,1
114724,False,72038004,1060000.0,50,,4,2.5,2727,82,,1,0,3,79,736244,1
114725,False,72038015,383000.0,20,,3,2.5,1300,38,,2,0,43,68,736244,3
114727,False,72038458,303000.0,52,,3,1.0,1600,68,,0,0,6,95,736244,6
114731,False,72040416,130000.0,27,,3,1.0,900,68,,0,0,1,306,736244,2
114732,False,72040550,357000.0,8,,4,1.5,1352,68,,0,0,1,250,736244,2
114735,False,72041385,307500.0,33,,3,2.0,1562,25,,2,0,9,368,736244,3
114737,False,72041554,300000.0,48,,3,2.0,1246,9,,2,0,7,570,736244,2
114740,False,72041903,580000.0,17,,4,3.5,4116,17,,2,0,22,209,736244,8
114741,False,72041911,1649000.0,19,,4,3.5,3000,88,,2,0,3,55,736244,3
114743,False,72042145,630000.0,66,,4,2.5,2500,66,,1,0,1,299,736244,5
114748,False,72042958,180000.0,36,,2,2.0,1488,16,,1,0,6,546,736244,3
114749,False,72043107,170000.0,64,,4,1.5,2072,121,,2,0,3,302,736244,5
114756,False,72045741,297000.0,19,,4,2.0,1660,29,,2,0,43,353,736244,3
114757,False,72046021,326000.0,7,,3,2.0,2154,19,,2,0,1,343,736244,5
114758,False,72046072,168000.0,24,,3,1.0,1121,98,,0,0,3,288,736244,4
114760,False,72046485,321500.0,42,,4,2.0,2368,45,,2,0,7,236,736244,3
114761,False,72046514,346000.0,17,,3,1.5,1404,28,,0,0,1,95,736244,2
114762,False,72046889,306000.0,21,,2,1.0,936,32,,0,0,6,251,736244,5
114765,False,72047426,523000.0,34,,4,1.5,2010,98,,1,0,3,252,736244,4
114766,False,72047583,605000.0,17,,4,2.5,2332,33,,2,0,3,43,736244,6
114767,False,72047694,750000.0,20,,3,2.5,2439,53,,2,0,43,61,736244,4
114768,False,72047884,235000.0,20,,3,1.5,1352,43,,0,0,43,202,736244,1
114769,False,72047979,601000.0,22,,4,2.5,2312,48,,2,0,529,250,736244,3
114771,False,72048054,620000.0,18,,5,2.0,1632,65,,1,0,1,133,736244,1
114772,False,72048064,411000.0,21,,3,2.5,1674,118,,0,0,3,315,736244,7
114774,False,72048693,243000.0,22,,2,1.0,1080,66,,0,0,6,351,736244,3
114776,False,72049206,480000.0,39,,4,3.5,3200,15,,2,0,3,236,736244,3
114783,False,72050474,445000.0,29,,4,2.0,1820,50,,2,0,7,211,736244,3
114784,False,72050492,330500.0,26,,3,1.0,1628,118,,0,0,2,243,736244,5
114785,False,72050527,273900.0,25,,3,2.0,1916,93,,1,0,1,201,736244,6
114787,False,72050648,102000.0,41,,3,1.0,1399,88,,1,0,3,368,736244,4
114788,False,72050862,232000.0,21,,3,1.0,864,62,,0,0,6,94,736244,2
114791,False,72051446,355000.0,31,,3,1.5,1072,98,,1,0,3,35,736244,4
114795,False,72052130,340000.0,19,,3,1.0,1720,54,,0,0,6,70,736244,2
114801,False,72053052,268000.0,27,,3,2.0,1555,18,,2,0,6,330,736244,3
114802,False,72053180,409000.0,21,,4,2.5,3579,49,,2,0,3,236,736244,3
114803,False,72053221,452000.0,36,,2,2.0,2158,133,,0,0,15,129,736244,3
114805,False,72053651,412000.0,22,,4,2.0,1200,66,,1,0,1,250,736244,2
114808,False,72053931,330000.0,7,,3,1.0,1232,63,,1,0,6,208,736244,3
114809,False,72054248,449900.0,28,,3,1.5,1536,32,,4,0,3,266,736244,3
114810,False,72054434,680000.0,7,,5,2.5,2482,124,,0,0,3,242,736244,4
114812,False,72054545,278900.0,10,,2,1.0,1238,29,,2,0,6,236,736244,4
114815,False,72054898,199900.0,30,,5,1.5,1658,103,,0,0,3,287,736244,4
114816,False,72054906,252000.0,19,,2,1.5,1158,68,,0,0,6,236,736244,6
114817,False,72055083,575000.0,6,,4,2.0,1613,68,,1,0,1,74,736244,3
114818,False,72055328,405000.0,20,,3,2.0,1896,64,,2,0,6,290,736244,3
114822,False,72055501,457000.0,7,,3,2.5,2174,5,,1,0,42,290,736244,3
114824,False,72055742,215000.0,21,,2,1.0,936,58,,0,0,6,557,736244,4
114825,False,72056257,507000.0,18,,4,2.5,2044,46,,2,0,3,366,736244,3
114826,False,72056499,285000.0,22,,3,2.0,2258,23,,2,0,6,179,736244,2
114829,False,72056743,1240000.0,26,,10,4.0,4031,88,,2,0,10,13,736244,3
114830,False,72056760,505000.0,22,,4,2.5,1942,78,,2,0,60,239,736244,8
114831,False,72056956,1330000.0,23,,6,2.5,3975,112,,0,0,3,67,736244,8
114833,False,72057194,905000.0,23,,6,3.5,4358,93,,2,0,47,252,736244,4
114835,False,72057454,470000.0,16,,3,2.0,1344,68,,0,0,1,38,736244,6
114836,False,72057496,260500.0,15,,4,1.0,1418,73,,1,0,1,247,736244,4
114837,False,72057664,320000.0,19,,3,2.0,1882,25,,2,0,59,371,736244,4
114838,False,72058214,282000.0,18,,3,2.0,1700,51,,2,0,1,368,736244,4
114839,False,72058393,428000.0,90,,3,1.5,1581,57,,0,0,7,242,736244,3
114840,False,72058406,360000.0,9,,5,4.0,2191,27,,2,0,80,190,736244,6
114841,False,72058499,293500.0,6,,2,1.0,1010,91,,0,0,15,276,736244,3
114842,False,72058770,258000.0,26,,2,1.0,988,47,,2,0,6,100,736244,7
114843,False,72059305,660000.0,49,,3,3.0,2578,37,,2,0,1,104,736244,7
114848,False,72062415,106000.0,16,,4,2.0,2762,128,,0,0,3,744,736244,3
114851,False,72068609,175000.0,10,,3,2.0,1834,34,,3,0,6,544,736244,3
114854,False,72073977,312000.0,9,,4,2.0,1282,52,,1,0,7,294,736244,9
114856,False,71988658,177500.0,140,,2,1.0,704,78,,0,0,6,146,736245,3
114859,False,72030585,355000.0,28,,2,2.0,1120,44,,0,0,29,253,736247,6
114860,False,72033664,250000.0,360,,3,1.5,1860,160,,1,0,58,341,736247,3
114863,False,71930899,542000.0,249,,4,2.5,3302,17,,2,0,3,268,736248,3
114866,False,71967800,620000.0,193,,4,3.0,3008,70,,2,0,3,76,736248,7
114867,False,71969764,400000.0,170,,4,2.5,2801,16,,2,0,9,371,736248,3
