,PRE-FLIP-MLS,POST-FLIP-MLS,PRE-FLIP-SOLD-DATE,POST-FLIP-SOLD-DATE,PRE-SOLD-PRICE,POST-SOLD-PRICE,PROFIT
2360,72134029.0,72257740.0,4/28/2017,2/28/2018,135000.0,267000.0,132000
2361,71980898.0,72134050.0,8/10/2016,5/19/2017,145000.0,307000.0,162000
2362,72134202.0,72181788.0,5/24/2017,7/28/2017,567500.0,590000.0,22500
2363,72134205.0,72283242.0,5/22/2017,3/16/2018,385000.0,400000.0,15000
2364,72073423.0,72134462.0,11/4/2016,6/21/2017,385000.0,499900.0,114900
2365,72134532.0,72228321.0,6/16/2017,10/17/2017,113900.0,216200.0,102300
2366,72134607.0,72271512.0,4/28/2017,3/12/2018,110000.0,330000.0,220000
2367,72021919.0,72134680.0,8/12/2016,5/31/2017,178000.0,450000.0,272000
2368,72069112.0,72134984.0,12/14/2016,4/28/2017,259900.0,405000.0,145100
2369,72135129.0,72238375.0,6/20/2017,2/16/2018,110000.0,215000.0,105000
2370,71975356.0,72135281.0,7/27/2016,5/31/2017,911000.0,965000.0,54000
2371,72135285.0,72189109.0,5/31/2017,11/1/2017,720000.0,699900.0,-20100
2372,71753445.0,72135337.0,7/29/2016,5/31/2017,1100000.0,2250000.0,1150000
2373,72135394.0,72271993.0,6/19/2017,3/6/2018,200000.0,420000.0,220000
2374,71949543.0,72135540.0,5/19/2016,6/2/2017,175000.0,320000.0,145000
2375,72081663.0,72135629.0,1/6/2017,4/28/2017,235000.0,239900.0,4900
2376,72135710.0,72271007.0,4/28/2017,3/6/2018,315000.0,570000.0,255000
2377,72052351.0,72135734.0,9/20/2016,5/18/2017,220000.0,222000.0,2000
2378,72063936.0,72135750.0,10/31/2016,8/21/2017,131100.0,299995.0,168895
2379,72000800.0,72135790.0,7/28/2016,9/29/2017,76000.0,225100.0,149100
2380,72109663.0,72135795.0,2/27/2017,5/26/2017,153500.0,252000.0,98500
2381,72001074.0,72135803.0,8/26/2016,9/1/2017,3100000.0,3200000.0,100000
2382,72135896.0,72193528.0,5/2/2017,9/29/2017,215000.0,345000.0,130000
2383,71891762.0,72135906.0,2/16/2016,2/23/2018,288000.0,255000.0,-33000
2384,72075088.0,72135916.0,11/15/2016,5/16/2017,350000.0,625000.0,275000
2385,72081834.0,72136638.0,2/21/2017,6/7/2017,171750.0,300000.0,128250
2386,72136669.0,72267947.0,8/18/2017,2/13/2018,325000.0,533000.0,208000
2387,72136773.0,72212406.0,5/31/2017,11/22/2017,335000.0,395000.0,60000
2388,72136843.0,72227955.0,4/28/2017,1/5/2018,475000.0,427000.0,-48000
2389,72052975.0,72136965.0,11/18/2016,6/1/2017,179000.0,369000.0,190000
2390,71862321.0,72137026.0,7/8/2016,6/30/2017,145000.0,312000.0,167000
2391,72092998.0,72137182.0,12/14/2016,7/24/2017,150500.0,258000.0,107500
2392,72093971.0,72137274.0,1/17/2017,6/9/2017,296000.0,500000.0,204000
2393,72137433.0,72241615.0,5/17/2017,1/5/2018,85000.0,143000.0,58000
2394,72137593.0,72232676.0,6/7/2017,2/28/2018,430000.0,540000.0,110000
2395,71981252.0,72137646.0,6/15/2016,6/30/2017,749000.0,770000.0,21000
2396,72137674.0,72206266.0,4/28/2017,10/31/2017,250000.0,380000.0,130000
2397,71957070.0,72137676.0,5/2/2016,9/22/2017,397900.0,475000.0,77100
2398,72025565.0,72137855.0,11/4/2016,7/31/2017,180000.0,309900.0,129900
2399,72106129.0,72137865.0,2/8/2017,5/15/2017,630000.0,750000.0,120000
2400,72002951.0,72137869.0,9/26/2016,5/11/2017,41000.0,75000.0,34000
2401,72138038.0,72279417.0,6/29/2017,3/30/2018,342000.0,375000.0,33000
2402,72138163.0,72266422.0,6/27/2017,2/28/2018,899900.0,890000.0,-9900
2403,72138285.0,72253922.0,7/20/2017,1/16/2018,83500.0,167000.0,83500
2404,72034449.0,72138535.0,8/11/2016,5/10/2017,390000.0,525000.0,135000
2405,71973823.0,72138580.0,5/10/2016,6/7/2017,415000.0,455000.0,40000
2406,72018998.0,72138711.0,2/8/2017,5/31/2017,55000.0,145000.0,90000
2407,72019637.0,72138733.0,7/28/2016,5/19/2017,129150.0,399000.0,269850
2408,72138891.0,72235817.0,5/4/2017,12/7/2017,235000.0,425000,190000
2409,72138985.0,72256960.0,7/10/2017,1/18/2018,157000.0,269000.0,112000
2410,71922591.0,72139011.0,2/3/2016,5/31/2017,268000.0,305000.0,37000
2411,72139265.0,72204892.0,5/4/2017,9/13/2017,160000.0,310000.0,150000
2412,72038040.0,72139315.0,8/17/2016,8/31/2017,229000.0,290000.0,61000
2413,72139317.0,72219250.0,5/22/2017,12/29/2017,255150.0,450000,194850
2414,72025860.0,72139849.0,1/4/2017,6/22/2017,40000.0,187000.0,147000
2415,72139970.0,72231179.0,5/5/2017,11/17/2017,118500.0,269900.0,151400
2416,72014920.0,72140031.0,8/25/2016,7/31/2017,440000.0,497000.0,57000
2417,72140070.0,72206341.0,7/31/2017,8/23/2017,25000.0,115000.0,90000
2418,72140149.0,72254111.0,4/28/2017,2/7/2018,370000.0,550000.0,180000
2419,72140200.0,72199021.0,9/8/2017,11/16/2017,839000.0,800000.0,-39000
2420,72140343.0,72232896.0,5/19/2017,11/17/2017,230000.0,340000.0,110000
2421,71852962.0,72140383.0,9/16/2016,5/31/2017,105000.0,174800.0,69800
2422,72140494.0,72206963.0,6/28/2017,8/25/2017,375000.0,420000.0,45000
2423,72102219.0,72140618.0,1/18/2017,6/19/2017,300000.0,460000.0,160000
2424,72040511.0,72140710.0,1/31/2017,6/2/2017,80000.0,205000.0,125000
2425,71931311.0,72140768.0,2/16/2016,8/4/2017,580000.0,651500.0,71500
2426,72089542.0,72141077.0,12/12/2016,6/16/2017,115000.0,265000.0,150000
2427,72044393.0,72141228.0,11/8/2016,7/6/2017,180000.0,317000.0,137000
2428,72141259.0,72229275.0,5/31/2017,3/28/2018,530000.0,713000.0,183000
2429,72046898.0,72141338.0,9/29/2016,7/11/2017,103000.0,237000.0,134000
2430,72019148.0,72141418.0,12/2/2016,6/23/2017,329000.0,535000.0,206000
2431,72025840.0,72141759.0,8/19/2016,5/31/2017,270555.0,500000.0,229445
2432,72054741.0,72141795.0,11/23/2016,5/26/2017,450000.0,589000.0,139000
2433,72141862.0,72224532.0,6/23/2017,10/31/2017,519000.0,527000.0,8000
2434,72141883.0,72280025.0,10/24/2017,3/30/2018,90250.0,305000.0,214750
2435,72141942.0,72261985.0,8/23/2017,2/28/2018,340000.0,490000.0,150000
2436,72142032.0,72259908.0,5/12/2017,2/26/2018,245000.0,425000.0,180000
2437,72142061.0,72215484.0,6/29/2017,11/28/2017,170000.0,313000.0,143000
2438,72013544.0,72142087.0,7/29/2016,7/6/2017,269900.0,296000.0,26100
2439,72142144.0,72218873.0,5/24/2017,10/27/2017,245000.0,309900.0,64900
2440,72080002.0,72142175.0,2/2/2017,6/16/2017,550000.0,650000.0,100000
2441,71925737.0,72142226.0,6/24/2016,7/19/2017,291500.0,500000.0,208500
2442,72142334.0,72242611.0,8/8/2017,11/30/2017,85500.0,225000.0,139500
2443,71984691.0,72142374.0,6/5/2016,5/25/2017,547000.0,565000.0,18000
2444,72031603.0,72142395.0,9/30/2016,7/31/2017,166175.0,350000.0,183825
2445,71981321.0,72142440.0,6/6/2016,7/5/2017,1100000.0,1175000.0,75000
2446,72065443.0,72142510.0,10/14/2016,5/26/2017,409000.0,579000.0,170000
2447,72142555.0,72249889.0,6/22/2017,12/28/2017,520000.0,525000,5000
2448,72142574.0,72232818.0,6/9/2017,12/8/2017,97000.0,240000,143000
2449,72096996.0,72142870.0,12/23/2016,5/26/2017,215000.0,350000.0,135000
2450,72082154.0,72142907.0,11/18/2016,5/31/2017,95500.0,225000.0,129500
2451,72003710.0,72142977.0,5/27/2016,5/16/2017,680000.0,665000.0,-15000
2452,71994334.0,72143004.0,6/17/2016,11/14/2017,325000.0,520000.0,195000
2453,72078977.0,72143081.0,12/12/2016,5/31/2017,320000.0,615000.0,295000
2454,72071864.0,72143116.0,12/16/2016,5/31/2017,151000.0,267000.0,116000
2455,71952705.0,72143146.0,7/11/2016,11/21/2017,110000.0,274900.0,164900
2456,72069860.0,72143299.0,12/5/2016,5/18/2017,332500.0,566000.0,233500
2457,72056519.0,72143397.0,9/30/2016,5/31/2017,175500.0,288000.0,112500
2458,72143485.0,72204276.0,5/22/2017,11/21/2017,417500.0,528000.0,110500
2459,72143518.0,72238068.0,5/29/2017,1/10/2018,120000.0,320000.0,200000
2460,72143592.0,72248302.0,5/16/2017,2/22/2018,220000.0,338500.0,118500
2461,72143680.0,72257029.0,6/6/2017,12/29/2017,170000.0,395000,225000
2462,72143768.0,72240107.0,5/30/2017,11/10/2017,217000.0,245000.0,28000
2463,72000228.0,72143877.0,11/21/2016,6/1/2017,60000.0,179900.0,119900
2464,72143913.0,72197449.0,5/11/2017,8/10/2017,222000.0,273500.0,51500
2465,72092618.0,72144008.0,2/2/2017,5/31/2017,133000.0,235000.0,102000
2466,72144024.0,72243433.0,6/9/2017,12/29/2017,80000.0,192500,112500
2467,71927277.0,72144113.0,7/6/2016,10/13/2017,485000.0,504900.0,19900
2468,72033308.0,72144377.0,11/14/2016,5/19/2017,268000.0,490000.0,222000
2469,71994866.0,72144430.0,1/12/2017,6/7/2017,220000.0,450000.0,230000
2470,71941859.0,72144455.0,2/1/2016,8/23/2017,123000.0,319999.0,196999
2471,72144547.0,72254436.0,8/31/2017,1/8/2018,90000.0,238000.0,148000
2472,71820583.0,72144678.0,2/12/2016,6/15/2017,225000.0,320000.0,95000
2473,71957849.0,72144693.0,3/21/2016,5/5/2017,208000.0,239000.0,31000
2474,72070727.0,72144713.0,10/19/2016,5/31/2017,295000.0,320000.0,25000
2475,72074118.0,72144763.0,12/30/2016,5/30/2017,220000.0,350000.0,130000
2476,72044528.0,72144861.0,12/7/2016,7/6/2017,150000.0,247500.0,97500
2477,72144875.0,72222692.0,5/30/2017,10/30/2017,530000.0,689900.0,159900
2478,71983386.0,72144883.0,5/25/2016,6/1/2017,430000.0,464100.0,34100
2479,72014176.0,72144987.0,7/20/2016,6/9/2017,359900.0,635000.0,275100
2480,72066490.0,72145190.0,11/1/2016,5/30/2017,165000.0,345000.0,180000
2481,71958241.0,72145209.0,5/12/2016,7/14/2017,535000.0,575000.0,40000
2482,72055615.0,72145224.0,9/30/2016,5/30/2017,51000.0,184000.0,133000
2483,72145323.0,72217004.0,5/24/2017,11/17/2017,115000.0,185000.0,70000
2484,72013142.0,72145343.0,10/21/2016,5/19/2017,190000.0,569000.0,379000
2485,71908434.0,72145410.0,10/22/2016,6/30/2017,55000.0,169500.0,114500
2486,72065250.0,72145422.0,12/16/2016,5/25/2017,180250.0,325000.0,144750
2487,72145686.0,72182738.0,5/22/2017,8/2/2017,849900.0,879000.0,29100
2488,72145800.0,72215120.0,5/8/2017,11/17/2017,251000.0,285000.0,34000
2489,71963228.0,72145895.0,5/2/2016,6/23/2017,536000.0,545000.0,9000
2490,72093744.0,72146076.0,12/15/2016,7/12/2017,250000.0,332000.0,82000
2491,72079020.0,72146211.0,12/20/2016,6/20/2017,275000.0,675147.0,400147
2492,72028456.0,72146294.0,2/28/2017,11/17/2017,419900.0,414900.0,-5000
2493,72025663.0,72146307.0,9/9/2016,5/25/2017,135000.0,234250.0,99250
2494,72063032.0,72146351.0,11/18/2016,7/26/2017,135000.0,250000.0,115000
2495,72146462.0,72146459.0,9/22/2017,9/22/2017,320000.0,471000.0,151000
2496,72146462.0,72146459.0,9/22/2017,9/22/2017,320000.0,471000.0,151000
2497,72044148.0,72146528.0,9/20/2016,10/10/2017,48500.0,30500.0,-18000
2498,72075963.0,72146740.0,11/18/2016,6/16/2017,150000.0,255000.0,105000
2499,72070704.0,72146864.0,2/3/2017,8/31/2017,539000.0,610000.0,71000
2500,72147028.0,72201122.0,5/16/2017,10/27/2017,162000.0,238000.0,76000
2501,71912819.0,72147374.0,2/12/2016,10/1/2017,50000.0,450000.0,400000
2502,72147391.0,72243594.0,6/14/2017,1/22/2018,262000.0,365000.0,103000
2503,72147476.0,72209105.0,5/16/2017,9/28/2017,222000.0,298500.0,76500
2504,72004370.0,72147485.0,7/29/2016,5/31/2017,300000.0,540000.0,240000
2505,72147576.0,72224253.0,5/31/2017,10/27/2017,187500.0,310000.0,122500
2506,72098055.0,72147597.0,2/15/2017,6/9/2017,255000.0,417000.0,162000
2507,72001376.0,72147631.0,8/29/2016,6/2/2017,90000.0,375000.0,285000
2508,71908041.0,72147738.0,1/25/2016,7/24/2017,367500.0,405000.0,37500
2509,71911320.0,72147750.0,1/19/2016,7/14/2017,256880.0,380000.0,123120
2510,71798489.0,72147782.0,5/26/2016,7/7/2017,524000.0,640000.0,116000
2511,72147828.0,72242675.0,6/15/2017,2/16/2018,462500.0,650000.0,187500
2512,72147839.0,72247189.0,7/20/2017,12/8/2017,141200.0,324000,182800
2513,71965758.0,72147867.0,5/16/2016,6/9/2017,70361.0,169500.0,99139
2514,71993446.0,72147945.0,7/11/2016,6/29/2017,682000.0,725000.0,43000
2515,72147950.0,72251551.0,6/21/2017,1/18/2018,311000.0,322000.0,11000
2516,71973813.0,72147991.0,5/26/2016,6/30/2017,416900.0,453000.0,36100
2517,72103337.0,72148026.0,2/15/2017,7/10/2017,185000.0,320000.0,135000
2518,72076477.0,72148110.0,12/21/2016,7/13/2017,68000.0,175000.0,107000
2519,71903777.0,72148158.0,3/25/2016,6/9/2017,182000.0,465000.0,283000
2520,72029627.0,72148185.0,2/1/2017,5/4/2017,255000.0,385000.0,130000
2521,71912542.0,72148447.0,5/26/2016,6/26/2017,215000.0,539000.0,324000
2522,71975762.0,72148667.0,9/29/2016,8/11/2017,60000.0,386000.0,326000
2523,72148973.0,72247120.0,6/15/2017,12/15/2017,615000.0,700000.0,85000
2524,71933082.0,72149053.0,2/26/2016,9/6/2017,465000.0,1025000.0,560000
2525,72034476.0,72149161.0,10/3/2016,6/5/2017,545000.0,575000.0,30000
2526,72031776.0,72149321.0,9/9/2016,7/13/2017,270000.0,600000.0,330000
2527,71905204.0,72149327.0,2/19/2016,6/16/2017,485000.0,520000.0,35000
2528,72096755.0,72149383.0,1/17/2017,6/13/2017,240000.0,440000.0,200000
2529,72071197.0,72149440.0,12/6/2016,10/13/2017,442000.0,680000.0,238000
2530,72149461.0,72170710.0,5/22/2017,7/5/2017,200000.0,315000.0,115000
2531,71942863.0,72149463.0,11/1/2016,9/25/2017,107500.0,215000.0,107500
2532,72008236.0,72149521.0,6/25/2016,6/16/2017,660000.0,675000.0,15000
2533,72019123.0,72150569.0,10/21/2016,7/14/2017,170000.0,390000.0,220000
2534,72052743.0,72150579.0,10/7/2016,6/28/2017,375000.0,775000.0,400000
2535,71949463.0,72150592.0,2/22/2016,6/28/2017,430000.0,900000.0,470000
2536,72150608.0,72235200.0,5/30/2017,12/18/2017,304500.0,452500,148000
2537,71929369.0,72150731.0,1/21/2016,7/21/2017,161500.0,510000.0,348500
2538,72113679.0,72150776.0,7/11/2017,11/1/2017,539900.0,567000.0,27100
2539,72085167.0,72150841.0,12/30/2016,6/2/2017,245000.0,400000.0,155000
2540,71918567.0,72150871.0,2/22/2016,7/14/2017,187500.0,307000.0,119500
2541,72085452.0,72151070.0,12/21/2016,6/1/2017,145000.0,328000.0,183000
2542,72151210.0,72205432.0,6/2/2017,10/25/2017,381000.0,511500.0,130500
2543,72081229.0,72151280.0,1/20/2017,8/4/2017,54000.0,166000.0,112000
2544,72072876.0,72151343.0,12/2/2016,8/23/2017,63000.0,140000.0,77000
2545,71901110.0,72151347.0,2/8/2016,11/3/2017,125000.0,92000.0,-33000
2546,72057481.0,72151395.0,11/4/2016,8/25/2017,45000.0,135000.0,90000
2547,72093384.0,72151397.0,12/23/2016,6/22/2017,230000.0,385000.0,155000
2548,72009257.0,72151662.0,6/23/2016,5/26/2017,400000.0,227500.0,-172500
2549,72080711.0,72151687.0,2/21/2017,9/15/2017,175000.0,253000.0,78000
2550,72066939.0,72151882.0,10/20/2016,8/9/2017,182500.0,320000.0,137500
2551,71936163.0,72152004.0,1/7/2016,6/7/2017,115000.0,300000.0,185000
2552,72152485.0,72231207.0,7/14/2017,11/3/2017,390000.0,460000.0,70000
2553,72042616.0,72152520.0,9/1/2016,6/27/2017,70000.0,180000.0,110000
2554,72076427.0,72152588.0,12/28/2016,6/28/2017,113800.0,285000.0,171200
2555,72152797.0,72271784.0,7/18/2017,2/20/2018,775000.0,1145000.0,370000
2556,71945074.0,72152803.0,6/22/2016,7/25/2017,187000.0,208000.0,21000
2557,71985682.0,72152811.0,11/22/2016,6/10/2017,90500.0,200000.0,109500
2558,72152924.0,72240977.0,5/12/2017,11/22/2017,315000.0,432800.0,117800
2559,72153018.0,72197445.0,6/12/2017,9/29/2017,228000.0,230000.0,2000
2560,72153322.0,72260594.0,9/27/2017,2/28/2018,249000.0,307000.0,58000
2561,72061784.0,72153487.0,12/6/2016,7/14/2017,200000.0,340000.0,140000
2562,72049412.0,72153868.0,11/8/2016,6/9/2017,420000.0,630000.0,210000
2563,71945479.0,72153947.0,6/6/2016,6/16/2017,125000.0,344000.0,219000
2564,71972518.0,72154030.0,5/19/2016,7/28/2017,1210000.0,1675000.0,465000
2565,71880306.0,72154199.0,1/29/2016,7/5/2017,61500.0,180000.0,118500
2566,72154249.0,72227013.0,5/25/2017,12/26/2017,145000.0,280000,135000
2567,71945714.0,72154416.0,3/7/2016,6/21/2017,335000.0,1110000.0,775000
2568,72080620.0,72154430.0,3/10/2017,8/30/2017,324500.0,341000.0,16500
2569,71972108.0,72154436.0,2/6/2017,6/23/2017,200000.0,448000.0,248000
2570,72154523.0,72241505.0,7/6/2017,12/6/2017,615000.0,820000,205000
2571,72060195.0,72154529.0,10/6/2016,7/25/2017,175000.0,415000.0,240000
2572,72003565.0,72154757.0,1/24/2017,7/13/2017,125000.0,267000.0,142000
2573,72100240.0,72154965.0,2/23/2017,6/22/2017,890000.0,1650000.0,760000
2574,72155164.0,72208157.0,7/7/2017,11/17/2017,479000.0,730000.0,251000
2575,72155207.0,72254148.0,9/19/2017,2/1/2018,95000.0,210000.0,115000
2576,72103260.0,72155344.0,3/3/2017,6/21/2017,159900.0,320000.0,160100
2577,72013298.0,72155376.0,2/23/2017,8/1/2017,222500.0,324000.0,101500
2578,72155401.0,72206029.0,7/28/2017,10/6/2017,60000.0,110000.0,50000
2579,71957288.0,72155525.0,5/16/2016,7/14/2017,360000.0,365000.0,5000
2580,71967646.0,72155584.0,6/17/2016,6/23/2017,279000.0,275000.0,-4000
2581,72052820.0,72155833.0,11/1/2016,6/23/2017,315000.0,480000.0,165000
2582,72155878.0,72259777.0,6/12/2017,12/29/2017,170000.0,350122,180122
2583,72155924.0,72259601.0,7/14/2017,1/30/2018,669000.0,680000.0,11000
2584,72156057.0,72233817.0,6/26/2017,1/16/2018,925000.0,1850000.0,925000
2585,71943303.0,72156335.0,3/18/2016,8/22/2017,182500.0,275000.0,92500
2586,72018682.0,72156355.0,12/12/2016,9/29/2017,142000.0,268900.0,126900
2587,72048351.0,72156889.0,10/5/2016,6/30/2017,275000.0,314900.0,39900
2588,72075653.0,72156960.0,10/31/2016,6/26/2017,119000.0,235000.0,116000
2589,72103269.0,72156966.0,2/1/2017,6/23/2017,89250.0,170000.0,80750
2590,72157039.0,72260182.0,7/7/2017,1/11/2018,500000.0,680000.0,180000
2591,72157048.0,72227920.0,5/31/2017,12/15/2017,257000.0,439900,182900
2592,72157315.0,72237914.0,5/31/2017,11/29/2017,130000.0,414900.0,284900
2593,72049233.0,72157348.0,9/15/2016,6/9/2017,263826.0,508500.0,244674
2594,72043759.0,72157686.0,9/29/2016,6/23/2017,287000.0,420000.0,133000
2595,72083621.0,72157740.0,12/14/2016,6/14/2017,350000.0,640000.0,290000
2596,71921111.0,72157790.0,8/24/2016,8/11/2017,260000.0,295000.0,35000
2597,72157795.0,72267823.0,6/30/2017,2/26/2018,850000.0,869900.0,19900
2598,72157816.0,72264490.0,5/26/2017,1/12/2018,375000.0,609900.0,234900
2599,72158142.0,72158148.0,9/12/2017,9/19/2017,460000.0,460000.0,0
2600,72158142.0,72158148.0,9/12/2017,9/19/2017,460000.0,460000.0,0
2601,72035510.0,72158183.0,2/21/2017,6/23/2017,105000.0,235000.0,130000
2602,72158440.0,72232357.0,7/21/2017,11/27/2017,150000.0,270000.0,120000
2603,72158528.0,72256912.0,9/12/2017,3/2/2018,190000.0,335000.0,145000
2604,71910519.0,72158534.0,5/26/2016,6/21/2017,65000.0,400000.0,335000
2605,71975493.0,72158550.0,5/13/2016,7/21/2017,550000.0,880000.0,330000
2606,71988548.0,72158596.0,5/20/2016,6/23/2017,335000.0,392000.0,57000
2607,72062686.0,72158711.0,10/21/2016,6/5/2017,637500.0,648000.0,10500
2608,71965124.0,72158760.0,6/28/2016,8/24/2017,440500.0,469900.0,29400
2609,72158972.0,72248235.0,7/10/2017,12/11/2017,215000.0,275000,60000
2610,71976907.0,72159041.0,6/29/2016,8/1/2017,627000.0,634000.0,7000
2611,72048374.0,72159120.0,11/23/2016,7/6/2017,920000.0,1330000.0,410000
2612,72011811.0,72159208.0,10/21/2016,7/17/2017,126000.0,272000.0,146000
2613,72159229.0,72245367.0,6/29/2017,12/1/2017,350000.0,530000,180000
2614,72119596.0,72159311.0,4/14/2017,8/17/2017,249000.0,290000.0,41000
2615,71974753.0,72159317.0,8/26/2016,8/31/2017,524900.0,621425.0,96525
2616,72094125.0,72159373.0,12/9/2016,7/31/2017,128500.0,219000.0,90500
2617,72041028.0,72159464.0,9/30/2016,7/6/2017,125000.0,142000.0,17000
2618,72159474.0,72259858.0,7/7/2017,2/23/2018,140000.0,245000.0,105000
2619,71999170.0,72159483.0,8/12/2016,8/30/2017,535000.0,537015.0,2015
2620,71998654.0,72159754.0,10/17/2016,8/3/2017,650000.0,695000.0,45000
2621,72098222.0,72159800.0,1/23/2017,7/31/2017,114900.0,137000.0,22100
2622,72159881.0,72223061.0,6/20/2017,10/31/2017,351000.0,599000.0,248000
2623,72028200.0,72159930.0,1/4/2017,6/27/2017,162500.0,343000.0,180500
2624,72087857.0,72159968.0,1/20/2017,6/23/2017,117126.0,223000.0,105874
2625,72160111.0,72251419.0,7/11/2017,3/22/2018,125251.0,314900.0,189649
2626,72089023.0,72160126.0,5/5/2017,6/26/2017,315000.0,325900.0,10900
2627,71933912.0,72160135.0,3/22/2016,9/15/2017,255000.0,289000.0,34000
2628,72160317.0,72169147.0,8/10/2017,8/25/2017,240000.0,240000.0,0
2629,72025221.0,72160498.0,7/25/2016,9/7/2017,350000.0,390000.0,40000
2630,72066258.0,72160542.0,10/7/2016,9/5/2017,840000.0,1350000.0,510000
2631,72081160.0,72160549.0,12/30/2016,6/26/2017,261000.0,352500.0,91500
2632,72075505.0,72160765.0,12/28/2016,9/15/2017,41000.0,62500.0,21500
2633,71938525.0,72160776.0,3/3/2016,6/30/2017,145000.0,216500.0,71500
2634,72161122.0,72100776.0,8/15/2017,10/25/2017,420000.0,489900.0,69900
2635,71952358.0,72161351.0,6/14/2016,8/1/2017,1017500.0,1050000.0,32500
2636,72050334.0,72161450.0,12/20/2016,7/14/2017,304000.0,491500.0,187500
2637,72161614.0,72281132.0,6/14/2017,3/28/2018,229000.0,396000.0,167000
2638,71992100.0,72161642.0,6/16/2016,6/30/2017,160000.0,375000.0,215000
2639,72101749.0,72161685.0,2/28/2017,7/28/2017,185000.0,295000.0,110000
2640,71987387.0,72161745.0,7/27/2016,7/25/2017,456000.0,479000.0,23000
2641,71987403.0,72161804.0,6/22/2016,6/26/2017,729900.0,775000.0,45100
2642,71946954.0,72161906.0,3/15/2016,6/28/2017,399900.0,435000.0,35100
2643,72161990.0,72226155.0,6/16/2017,1/30/2018,211000.0,318000.0,107000
2644,72162080.0,72264500.0,6/19/2017,2/28/2018,201388.0,370000.0,168612
2645,72002934.0,72162250.0,7/15/2016,6/30/2017,259900.0,300000.0,40100
2646,72042732.0,72162458.0,8/29/2016,9/29/2017,164900.0,173630.0,8730
2647,72162488.0,72276400.0,6/2/2017,3/13/2018,316000.0,520000.0,204000
2648,72109421.0,72162542.0,3/3/2017,6/30/2017,188000.0,319900.0,131900
2649,72162615.0,72253606.0,7/14/2017,12/22/2017,85000.0,227000,142000
2650,71922241.0,72162658.0,2/17/2016,6/29/2017,233000.0,289900.0,56900
2651,72080758.0,72162699.0,12/2/2016,8/21/2017,590000.0,680000.0,90000
2652,72087833.0,72162820.0,12/15/2016,6/29/2017,192700.0,380000.0,187300
2653,72063375.0,72162893.0,12/23/2016,7/3/2017,395000.0,590000.0,195000
2654,72163028.0,72245407.0,7/6/2017,11/20/2017,367700.0,600000.0,232300
2655,72163045.0,72226530.0,9/25/2017,11/29/2017,1325000.0,700000.0,-625000
2656,72020744.0,72163071.0,8/10/2016,7/18/2017,424000.0,450000.0,26000
2657,71993271.0,72163079.0,6/24/2016,7/13/2017,270000.0,410000.0,140000
2658,72054825.0,72163366.0,1/13/2017,9/29/2017,155000.0,325000.0,170000
2659,71995874.0,72163405.0,6/15/2016,8/28/2017,320000.0,495000.0,175000
